,x,y,result,assisted,player,drill,shot_type,shot_distance,paint_touches,date,distance,court_region
745,26,6,Missed,Yes,Alex Karaban,Drop Touch Change Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Left
746,47,5,Missed,Yes,Isaiah Abraham,Drop Touch Change Live,Catch and Shoot,3,1,06_17_24,22.02271555,Left Corner 3
747,24,7,Missed,Yes,Youssouf Singare,Drop Touch Change Live,Post Move,Paint,1,06_17_24,1.414213562,Short Paint Right
748,26,7,Made,No,Ahmad Nowell,Drop Touch Change Live,Layup/Dunk,Layup/Dunk,2,06_17_24,1.414213562,Short Paint Left
749,24,6,Made,Yes,Samson Johnson,Drop Touch Change Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Right
750,29,18,Made,No,Solomon Ball,Drop Touch Change Live,Off Dribble,Paint,1,06_17_24,12.64911064,Deep Paint Left
751,25,7,Made,Yes,Tarris Reed Jr,Drop Touch Change Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Right
752,26,11,Made,No,Alex Karaban,Drop Touch Change Live,Floater/Moving,Paint,1,06_17_24,5.099019514,Mid Paint Left
753,35,27,Missed,Yes,Ahmad Nowell,Drop Touch Change Live,Catch and Shoot,3,0,06_17_24,23.2594067,Left Wing 3
754,24,6,Made,Yes,Youssouf Singare,Drop Touch Change Live,Layup/Dunk,Layup/Dunk,2,06_17_24,1,Short Paint Right
755,26,6,Made,No,Hassan Diarra,Drop Touch Change Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Left
756,3,5,Missed,Yes,Alex Karaban,Drop Touch Change Live,Catch and Shoot,3,0,06_17_24,22.02271555,Right Corner 3
757,26,6,Made,No,Isaiah Abraham,Drop Touch Change Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Left
758,24,6,Missed,Yes,Liam McNeely,Progressive Live,Layup/Dunk,Layup/Dunk,2,06_17_24,1,Short Paint Right
759,39,25,Missed,No,Solomon Ball,Progressive Live,Off Dribble,3,0,06_17_24,23.60084744,Left Wing 3
760,26,6,Made,No,Ahmad Nowell,Progressive Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Left
761,6,20,Made,Yes,Jaylin Stewart,Progressive Live,Catch and Shoot,3,0,06_17_24,23.60084744,Right Wing 3
762,24,6,Made,No,Hassan Diarra,Progressive Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Right
763,24,6,Made,Yes,Samson Johnson,Progressive Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Right
764,24,6,Made,No,Aidan Mahaney,Progressive Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Right
765,24,6,Made,Yes,Isaiah Abraham,Progressive Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Right
766,10,24,Made,Yes,Aidan Mahaney,Progressive Live,Catch and Shoot,3,0,06_17_24,23.43074903,Right Wing 3
767,24,6,Made,Yes,Tarris Reed Jr,Progressive Live,Layup/Dunk,Layup/Dunk,2,06_17_24,1,Short Paint Right
768,28,29,Missed,Yes,Solomon Ball,Progressive Live,Catch and Shoot,3,0,06_17_24,23.19482701,Straight on 3
769,28,11,Made,No,Solomon Ball,Progressive Live,Post Move,Paint,1,06_17_24,5.830951895,Mid Paint Left
770,30,6,Made,No,Tarris Reed Jr,Progressive Live,Post Move,Paint,1,06_17_24,5,Short Paint Left
771,24,6,Made,No,Solomon Ball,Progressive Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Right
772,13,26,Missed,Yes,Liam McNeely,Progressive Live,Catch and Shoot,3,0,06_17_24,23.32380758,Right Wing 3
773,24,6,Missed,No,Solomon Ball,Progressive Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Right
774,24,6,Made,Yes,Hassan Diarra,Progressive Live,Layup/Dunk,Layup/Dunk,2,06_17_24,1,Short Paint Right
775,47,7,Missed,Yes,Solomon Ball,Progressive Live,Catch and Shoot,3,1,06_17_24,22.02271555,Left Corner 3
776,24,6,Made,No,Ahmad Nowell,Progressive Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Right
777,24,6,Missed,Yes,Liam McNeely,Progressive Live,Layup/Dunk,Layup/Dunk,2,06_17_24,1,Short Paint Right
778,26,10,Made,No,Solomon Ball,Progressive Live,Floater/Moving,Paint,1,06_17_24,4.123105626,Short Paint Left
779,2,4,Missed,Yes,Hassan Diarra,Progressive Live,Catch and Shoot,3,1,06_17_24,23.08679276,Right Corner 3
780,3,5,Made,Yes,Hassan Diarra,Progressive Live,Off Dribble,3,1,06_17_24,22.02271555,Right Corner 3
781,33,19,Made,No,Aidan Mahaney,Progressive Live,Off Dribble,Long 2,0,06_17_24,15.26433752,Left Wing 2
782,17,6,Missed,No,Hassan Diarra,Half Court Execution Live,Post Move,Long 2,1,06_17_24,8,Right Baseline 2
783,25,7,Missed,Yes,Samson Johnson,Half Court Execution Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Right
784,27,29,Missed,Yes,Alex Karaban,Half Court Execution Live,Off Dribble,3,0,06_17_24,23.08679276,Straight on 3
785,21,6,Missed,No,Ahmad Nowell,Half Court Execution Live,Layup/Dunk,Layup/Dunk,1,06_17_24,4,Short Paint Right
786,24,6,Made,No,Jaylin Stewart,Half Court Execution Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Right
787,27,30,Missed,Yes,Aidan Mahaney,Half Court Execution Live,Catch and Shoot,3,1,06_17_24,24.08318916,Straight on 3
788,28,19,Missed,No,Liam McNeely,Half Court Execution Live,Off Dribble,Paint,1,06_17_24,13.34166406,Straight on 2
789,26,6,Missed,No,Liam McNeely,Half Court Execution Live,Layup/Dunk,Layup/Dunk,1,06_17_24,1,Short Paint Left
790,24,9,Missed,No,Samson Johnson,Half Court Execution Live,Post Move,Paint,2,06_17_24,3.16227766,Short Paint Right
791,23,5,Missed,No,Aidan Mahaney,Half Court Execution Live,Layup/Dunk,Layup/Dunk,1,06_17_24,2.236067977,Short Paint Right
792,26,6,Missed,Yes,Samson Johnson,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,06_18_24,1,Short Paint Left
793,26,15,Made,No,Solomon Ball,2 on 2 Live,Floater/Moving,Paint,1,06_18_24,9.055385138,Deep Paint Left
794,25,6,Made,No,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_18_24,0,Short Paint Right
795,23,6,Made,Yes,Samson Johnson,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,06_18_24,2,Short Paint Right
796,31,6,Made,No,Hassan Diarra,2 on 2 Live,Layup/Dunk,Layup/Dunk,0,06_18_24,6,Left Baseline 2
797,26,30,Missed,No,Isaiah Abraham,2 on 2 Live,Off Dribble,3,0,06_18_24,24.0208243,Straight on 3
798,23,8,Missed,No,Liam McNeely,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_18_24,2.828427125,Short Paint Right
799,25,6,Made,Yes,Tarris Reed Jr,2 on 2 Live,Layup/Dunk,Layup/Dunk,2,06_18_24,0,Short Paint Right
800,27,6,Made,No,Alex Karaban,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_18_24,2,Short Paint Left
801,29,9,Made,No,Aidan Mahaney,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_18_24,5,Short Paint Left
802,29,10,Missed,No,Ahmad Nowell,2 on 2 Live,Floater/Moving,Paint,1,06_18_24,5.656854249,Short Paint Left
803,35,27,Made,Yes,Liam McNeely,2 on 2 Live,Catch and Shoot,3,0,06_18_24,23.2594067,Left Wing 3
804,27,8,Missed,No,Hassan Diarra,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_18_24,2.828427125,Short Paint Left
805,30,6,Missed,Yes,Samson Johnson,2 on 2 Live,Post Move,Paint,2,06_18_24,5,Short Paint Left
806,24,6,Missed,Yes,Tarris Reed Jr,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_18_24,1,Short Paint Right
807,21,18,Made,No,Alex Karaban,2 on 2 Live,Floater/Moving,Paint,1,06_18_24,12.64911064,Deep Paint Right
808,28,7,Made,No,Liam McNeely,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_18_24,3.16227766,Short Paint Left
809,28,6,Missed,No,Tarris Reed Jr,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_18_24,3,Short Paint Left
810,23,7,Made,Yes,Youssouf Singare,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_18_24,2.236067977,Short Paint Right
811,24,7,Made,Yes,Isaiah Abraham,2 on 2 Live,Layup/Dunk,Layup/Dunk,1,06_18_24,1.414213562,Short Paint Right
812,23,7,Made,No,Ahmad Nowell,Drop Touch Change Live,Layup/Dunk,Layup/Dunk,1,06_18_24,2.236067977,Short Paint Right
813,47,7,Missed,Yes,Alex Karaban,Drop Touch Change Live,Catch and Shoot,3,1,06_18_24,22.02271555,Left Corner 3
814,24,6,Made,No,Hassan Diarra,Drop Touch Change Live,Layup/Dunk,Layup/Dunk,1,06_18_24,1,Short Paint Right
815,27,7,Missed,No,Aidan Mahaney,Drop Touch Change Live,Layup/Dunk,Layup/Dunk,1,06_18_24,2.236067977,Short Paint Left
816,47,6,Missed,Yes,Liam McNeely,Drop Touch Change Live,Catch and Shoot,3,0,06_18_24,22,Left Corner 3
817,29,15,Missed,No,Liam McNeely,Drop Touch Change Live,Post Move,Paint,2,06_18_24,9.848857802,Deep Paint Left
818,47,7,Missed,Yes,Isaiah Abraham,Drop Touch Change Live,Catch and Shoot,3,1,06_18_24,22.02271555,Left Corner 3
819,2,6,Made,Yes,Jaylin Stewart,Drop Touch Change Live,Catch and Shoot,3,0,06_18_24,23,Right Corner 3
820,47,6,Made,Yes,Liam McNeely,Drop Touch Change Live,Catch and Shoot,3,0,06_18_24,22,Left Corner 3
821,37,27,Made,Yes,Ahmad Nowell,Drop Touch Change Live,Catch and Shoot,3,1,06_18_24,24.18677324,Left Wing 3
822,47,7,Made,Yes,Alex Karaban,Drop Touch Change Live,Catch and Shoot,3,1,06_18_24,22.02271555,Left Corner 3
823,30,19,Missed,Yes,Isaiah Abraham,Drop Touch Change Live,Catch and Shoot,Paint,1,06_18_24,13.92838828,Straight on 2
824,25,6,Made,Yes,Samson Johnson,Drop Touch Change Live,Layup/Dunk,Layup/Dunk,2,06_18_24,0,Short Paint Right
825,26,7,Missed,No,Jaylin Stewart,Drop Touch Change Live,Layup/Dunk,Layup/Dunk,1,06_18_24,1.414213562,Short Paint Left
826,48,5,Missed,Yes,Solomon Ball,Drop Touch Change Live,Catch and Shoot,3,1,06_18_24,23.02172887,Left Corner 3
827,21,6,Made,Yes,Tarris Reed Jr,Drop Touch Change Live,Layup/Dunk,Layup/Dunk,2,06_18_24,4,Short Paint Right
828,36,26,Made,Yes,Liam McNeely,Progressive Transistion,Catch and Shoot,3,0,06_18_24,22.82542442,Left Wing 3
829,43,21,Missed,No,Aidan Mahaney,Progressive Transistion,Off Dribble,3,0,06_18_24,23.43074903,Left Wing 3
830,47,12,Made,Yes,Hassan Diarra,Progressive Transistion,Catch and Shoot,3,0,06_18_24,22.8035085,Left Wing 3
831,16,7,Made,No,Aidan Mahaney,Progressive Transistion,Floater/Moving,Long 2,0,06_18_24,9.055385138,Right Baseline 2
832,24,6,Made,Yes,Samson Johnson,Progressive Transistion,Layup/Dunk,Layup/Dunk,2,06_18_24,1,Short Paint Right
833,9,23,Made,Yes,Aidan Mahaney,Progressive Transistion,Catch and Shoot,3,0,06_18_24,23.34523506,Right Wing 3
834,12,25,Missed,Yes,Solomon Ball,Progressive Transistion,Catch and Shoot,3,0,06_18_24,23.02172887,Right Wing 3
835,44,20,Made,Yes,Jaylin Stewart,Progressive Transistion,Catch and Shoot,3,0,06_18_24,23.60084744,Left Wing 3
836,25,7,Made,Yes,Samson Johnson,Progressive Transistion,Layup/Dunk,Layup/Dunk,1,06_18_24,1,Short Paint Right
837,40,24,Missed,Yes,Ahmad Nowell,Progressive Transistion,Catch and Shoot,3,0,06_18_24,23.43074903,Left Wing 3
838,27,5,Made,Yes,Liam McNeely,Progressive Transistion,Layup/Dunk,Layup/Dunk,1,06_18_24,2.236067977,Short Paint Left
839,24,6,Made,No,Samson Johnson,Progressive Transistion,Layup/Dunk,Layup/Dunk,1,06_18_24,1,Short Paint Right
840,5,18,Missed,Yes,Jaylin Stewart,Progressive Transistion,Catch and Shoot,3,0,06_18_24,23.32380758,Right Wing 3
841,47,5,Missed,Yes,Solomon Ball,Progressive Transistion,Catch and Shoot,3,0,06_18_24,22.02271555,Left Corner 3
842,11,8,Made,No,Jaylin Stewart,Progressive Transistion,Floater/Moving,Long 2,0,06_18_24,14.14213562,Right Baseline 2
843,24,6,Made,Yes,Samson Johnson,Progressive Transistion,Layup/Dunk,Layup/Dunk,1,06_18_24,1,Short Paint Right
844,32,29,Missed,Yes,Liam McNeely,Progressive Transistion,Catch and Shoot,3,0,06_18_24,24.04163056,Straight on 3
845,41,23,Missed,Yes,Jaylin Stewart,Progressive Transistion,Catch and Shoot,3,1,06_18_24,23.34523506,Left Wing 3
846,2,8,Missed,Yes,Isaiah Abraham,Progressive Transistion,Catch and Shoot,3,0,06_18_24,23.08679276,Right Corner 3
847,42,22,Missed,Yes,Aidan Mahaney,Progressive Transistion,Catch and Shoot,3,0,06_18_24,23.34523506,Left Wing 3
848,28,18,Missed,No,Hassan Diarra,Progressive Transistion,Floater/Moving,Paint,1,06_18_24,12.36931688,Deep Paint Left
849,29,31,Missed,Yes,Alex Karaban,Progressive Transistion,Catch and Shoot,3,0,06_18_24,25.3179778,Straight on 3
850,26,7,Made,No,Isaiah Abraham,Progressive Transistion,Layup/Dunk,Layup/Dunk,1,06_18_24,1.414213562,Short Paint Left
851,7,21,Made,Yes,Jaylin Stewart,Across Live,Catch and Shoot,3,0,06_18_24,23.43074903,Right Wing 3
852,27,11,Missed,Yes,Isaiah Abraham,Across Live,Catch and Shoot,Paint,2,06_18_24,5.385164807,Mid Paint Left
853,28,8,Missed,No,Ahmad Nowell,Across Live,Layup/Dunk,Layup/Dunk,1,06_18_24,3.605551275,Short Paint Left
854,24,6,Made,Yes,Tarris Reed Jr,Across Live,Layup/Dunk,Layup/Dunk,1,06_18_24,1,Short Paint Right
855,26,6,Missed,No,Alex Karaban,Across Live,Layup/Dunk,Layup/Dunk,1,06_18_24,1,Short Paint Left
856,28,17,Made,Yes,Tarris Reed Jr,Across Live,Floater/Moving,Paint,1,06_18_24,11.40175425,Deep Paint Left
857,38,26,Made,Yes,Aidan Mahaney,Across Live,Catch and Shoot,3,0,06_18_24,23.85372088,Left Wing 3
858,47,20,Missed,Yes,Alex Karaban,Across Live,Catch and Shoot,3,1,06_18_24,26.07680962,Left Wing 3
859,2,7,Made,Yes,Solomon Ball,Across Live,Catch and Shoot,3,0,06_18_24,23.02172887,Right Corner 3
860,47,10,Missed,Yes,Liam McNeely,Across Live,Catch and Shoot,3,0,06_18_24,22.36067977,Left Corner 3
861,18,19,Missed,No,Aidan Mahaney,2 on 2 Breakdown,Off Dribble,Long 2,0,06_20_24,14.76482306,Right Wing 2
862,24,6,Made,Yes,Samson Johnson,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,2,06_20_24,1,Short Paint Right
863,26,6,Missed,Yes,Tarris Reed Jr,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,2,06_20_24,1,Short Paint Left
864,25,8,Missed,Yes,Youssouf Singare,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,2,06_20_24,2,Short Paint Right
865,31,12,Missed,No,Solomon Ball,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,0,06_20_24,8.485281374,Left Wing 2
866,29,18,Made,No,Ahmad Nowell,2 on 2 Breakdown,Off Dribble,Paint,1,06_20_24,12.64911064,Deep Paint Left
867,24,5,Made,No,Hassan Diarra,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,1,06_20_24,1.414213562,Short Paint Right
868,23,6,Missed,No,Solomon Ball,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,1,06_20_24,2,Short Paint Right
869,30,6,Missed,Yes,Tarris Reed Jr,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,2,06_20_24,5,Short Paint Left
870,26,5,Made,No,Isaiah Abraham,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,1,06_20_24,1.414213562,Short Paint Left
871,25,7,Made,No,Samson Johnson,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,1,06_20_24,1,Short Paint Right
872,23,6,Made,No,Ahmad Nowell,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,1,06_20_24,2,Short Paint Right
873,26,5,Missed,Yes,Youssouf Singare,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,2,06_20_24,1.414213562,Short Paint Left
874,27,6,Missed,No,Liam McNeely,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,1,06_20_24,2,Short Paint Left
875,18,16,Missed,No,Jayden Ross,2 on 2 Breakdown,Off Dribble,Long 2,0,06_20_24,12.20655562,Right Wing 2
876,26,6,Made,No,Hassan Diarra,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,1,06_20_24,1,Short Paint Left
877,24,5,Missed,No,Ahmad Nowell,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,1,06_20_24,1.414213562,Short Paint Right
878,26,6,Made,Yes,Solomon Ball,3 on 3 on 3,Layup/Dunk,Layup/Dunk,1,06_20_24,1,Short Paint Left
879,24,7,Made,Yes,Samson Johnson,3 on 3 on 3,Layup/Dunk,Layup/Dunk,1,06_20_24,1.414213562,Short Paint Right
880,36,18,Made,No,Hassan Diarra,3 on 3 on 3,Off Dribble,Long 2,0,06_20_24,16.2788206,Left Wing 2
881,32,28,Missed,Yes,Ahmad Nowell,3 on 3 on 3,Catch and Shoot,3,0,06_20_24,23.08679276,Straight on 3
882,21,6,Made,No,Isaiah Abraham,3 on 3 on 3,Layup/Dunk,Layup/Dunk,1,06_20_24,4,Short Paint Right
883,23,8,Made,No,Hassan Diarra,3 on 3 on 3,Layup/Dunk,Layup/Dunk,1,06_20_24,2.828427125,Short Paint Right
884,29,6,Made,Yes,Samson Johnson,3 on 3 on 3,Post Move,Paint,1,06_20_24,4,Short Paint Left
885,26,6,Made,Yes,Samson Johnson,3 on 3 on 3,Layup/Dunk,Layup/Dunk,1,06_20_24,1,Short Paint Left
886,8,22,Made,Yes,Samson Johnson,3 on 3 on 3,Catch and Shoot,3,0,06_20_24,23.34523506,Right Wing 3
887,43,20,Missed,Yes,Samson Johnson,3 on 3 on 3,Catch and Shoot,3,1,06_20_24,22.8035085,Left Wing 3
888,26,6,Made,No,Isaiah Abraham,3 on 3 on 3,Layup/Dunk,Layup/Dunk,1,06_20_24,1,Short Paint Left
889,37,26,Missed,Yes,Isaiah Abraham,3 on 3 on 3,Catch and Shoot,3,0,06_20_24,23.32380758,Left Wing 3
890,26,6,Made,Yes,Samson Johnson,3 on 3 on 3,Layup/Dunk,Layup/Dunk,2,06_20_24,1,Short Paint Left
891,27,23,Missed,No,Solomon Ball,3 on 3 on 3,Off Dribble,Long 2,0,06_20_24,17.11724277,Straight on 2
892,44,18,Missed,Yes,Jaylin Stewart,3 on 3 on 3,Catch and Shoot,3,0,06_20_24,22.47220505,Left Wing 3
893,23,5,Made,No,Liam McNeely,3 on 3 on 3,Layup/Dunk,Layup/Dunk,2,06_20_24,2.236067977,Short Paint Right
894,26,6,Made,No,Liam McNeely,3 on 3 on 3,Layup/Dunk,Layup/Dunk,1,06_20_24,1,Short Paint Left
895,28,9,Made,No,Ahmad Nowell,3 on 3 on 3,Layup/Dunk,Layup/Dunk,1,06_20_24,4.242640687,Short Paint Left
896,28,7,Made,No,Ahmad Nowell,3 on 3 on 3,Post Move,Paint,1,06_20_24,3.16227766,Short Paint Left
897,24,6,Missed,No,Ahmad Nowell,3 on 3 on 3,Layup/Dunk,Layup/Dunk,1,06_20_24,1,Short Paint Right
898,24,5,Made,No,Solomon Ball,3 on 3 on 3,Layup/Dunk,Layup/Dunk,1,06_20_24,1.414213562,Short Paint Right
899,25,6,Made,Yes,Samson Johnson,3 on 3 on 3,Layup/Dunk,Layup/Dunk,1,06_20_24,0,Short Paint Right
900,24,6,Missed,No,Hassan Diarra,3 on 3 on 3,Layup/Dunk,Layup/Dunk,1,06_20_24,1,Short Paint Right
901,29,24,Missed,No,Aidan Mahaney,3 on 3 on 3,Off Dribble,Long 2,0,06_20_24,18.43908891,Straight on 2
902,26,6,Missed,Yes,Tarris Reed Jr,Drop Touch Change,Layup/Dunk,Layup/Dunk,1,06_20_24,1,Short Paint Left
903,3,6,Missed,Yes,Liam McNeely,Drop Touch Change,Catch and Shoot,3,1,06_20_24,22,Right Corner 3
904,3,5,Made,Yes,Jaylin Stewart,Drop Touch Change,Catch and Shoot,3,0,06_20_24,22.02271555,Right Corner 3
905,2,6,Made,Yes,Jaylin Stewart,Drop Touch Change,Catch and Shoot,3,0,06_20_24,23,Right Corner 3
906,7,21,Missed,Yes,Hassan Diarra,Drop Touch Change,Catch and Shoot,3,0,06_20_24,23.43074903,Right Wing 3
907,23,6,Made,No,Tarris Reed Jr,Drop Touch Change,Layup/Dunk,Layup/Dunk,1,06_20_24,2,Short Paint Right
908,39,24,Missed,No,Aidan Mahaney,Drop Touch Change,Catch and Shoot,3,0,06_20_24,22.8035085,Left Wing 3
909,24,6,Made,Yes,Samson Johnson,Drop Touch Change,Layup/Dunk,Layup/Dunk,1,06_20_24,1,Short Paint Right
910,47,6,Missed,Yes,Isaiah Abraham,Drop Touch Change,Catch and Shoot,3,0,06_20_24,22,Left Corner 3
911,3,7,Made,Yes,Jaylin Stewart,Drop Touch Change,Catch and Shoot,3,0,06_20_24,22.02271555,Right Corner 3
912,20,11,Missed,No,Ahmad Nowell,Drop Touch Change,Post Move,Paint,1,06_20_24,7.071067812,Mid Paint Right
913,13,26,Missed,Yes,Solomon Ball,Drop Touch Change,Catch and Shoot,3,0,06_20_24,23.32380758,Right Wing 3
914,24,6,Made,Yes,Samson Johnson,Drop Touch Change,Layup/Dunk,Layup/Dunk,2,06_20_24,1,Short Paint Right
915,25,7,Made,Yes,Samson Johnson,Drop Touch Change,Layup/Dunk,Layup/Dunk,1,06_20_24,1,Short Paint Right
916,47,6,Made,Yes,Isaiah Abraham,Drop Touch Change,Catch and Shoot,3,0,06_20_24,22,Left Corner 3
917,2,5,Made,Yes,Isaiah Abraham,Drop Touch Change,Catch and Shoot,3,1,06_20_24,23.02172887,Right Corner 3
918,29,29,Made,Yes,Liam McNeely,Progressive Start 3 on 2,Catch and Shoot,3,0,06_20_24,23.34523506,Straight on 3
919,2,6,Made,Yes,Jaylin Stewart,Progressive Start 3 on 2,Catch and Shoot,3,0,06_20_24,23,Right Corner 3
920,34,27,Made,Yes,Jayden Ross,Progressive Start 3 on 2,Catch and Shoot,3,0,06_20_24,22.84731932,Straight on 3
921,45,17,Missed,Yes,Liam McNeely,Progressive Start 3 on 2,Catch and Shoot,3,0,06_20_24,22.82542442,Left Wing 3
922,2,5,Missed,Yes,Jayden Ross,Progressive Start 3 on 2,Catch and Shoot,3,0,06_20_24,23.02172887,Right Corner 3
923,4,19,Missed,Yes,Ahmad Nowell,Progressive Start 3 on 2,Catch and Shoot,3,0,06_20_24,24.69817807,Right Wing 3
924,41,22,Missed,Yes,Solomon Ball,Progressive Start 3 on 2,Catch and Shoot,3,0,06_20_24,22.627417,Left Wing 3
925,40,23,Missed,Yes,Ahmad Nowell,Progressive Start 3 on 2,Catch and Shoot,3,0,06_20_24,22.6715681,Left Wing 3
926,27,30,Missed,No,Hassan Diarra,Progressive Start 3 on 2,Off Dribble,3,0,06_20_24,24.08318916,Straight on 3
927,25,21,Missed,No,Liam McNeely,Progressive Start 3 on 2,Floater/Moving,Long 2,0,06_20_24,15,Straight on 2
928,25,31,Missed,Yes,Jaylin Stewart,Progressive Start 3 on 2,Catch and Shoot,3,0,06_20_24,25,Straight on 3
929,15,27,Missed,Yes,Aidan Mahaney,Progressive Start 3 on 2,Catch and Shoot,3,0,06_20_24,23.2594067,Right Wing 3
930,2,7,Made,Yes,Jayden Ross,Progressive Start 3 on 2,Catch and Shoot,3,1,06_20_24,23.02172887,Right Corner 3
931,27,5,Made,No,Tarris Reed Jr,Progressive Start 3 on 2,Layup/Dunk,Layup/Dunk,1,06_20_24,2.236067977,Short Paint Left
932,6,19,Missed,Yes,Ahmad Nowell,Progressive Start 3 on 2,Catch and Shoot,3,0,06_20_24,23.02172887,Right Wing 3
933,24,6,Made,Yes,Tarris Reed Jr,Progressive Start 3 on 2,Layup/Dunk,Layup/Dunk,1,06_20_24,1,Short Paint Right
934,3,6,Made,Yes,Isaiah Abraham,Progressive Start 3 on 2,Catch and Shoot,3,0,06_20_24,22,Right Corner 3
935,47,7,Made,Yes,Jayden Ross,Progressive Start 3 on 2,Catch and Shoot,3,0,06_20_24,22.02271555,Left Corner 3
936,25,6,Made,Yes,Jayden Ross,Progressive Start 3 on 2,Layup/Dunk,Layup/Dunk,1,06_20_24,0,Short Paint Right
937,22,17,Made,No,Youssouf Singare,2 on 2 Breakdown,Post Move,Paint,1,06_21_24,11.40175425,Deep Paint Right
938,24,6,Missed,Yes,Tarris Reed Jr,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,1,06_21_24,1,Short Paint Right
939,32,28,Missed,No,Solomon Ball,2 on 2 Breakdown,Off Dribble,3,0,06_21_24,23.08679276,Straight on 3
940,26,6,Missed,Yes,Tarris Reed Jr,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,1,06_21_24,1,Short Paint Left
941,25,7,Made,No,Hassan Diarra,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,1,06_21_24,1,Short Paint Right
942,28,15,Missed,No,Jaylin Stewart,2 on 2 Breakdown,Floater/Moving,Paint,1,06_21_24,9.486832981,Deep Paint Left
943,40,23,Missed,Yes,Ahmad Nowell,2 on 2 Breakdown,Catch and Shoot,3,2,06_21_24,22.6715681,Left Wing 3
944,17,20,Made,No,Aidan Mahaney,2 on 2 Breakdown,Off Dribble,Long 2,1,06_21_24,16.1245155,Right Wing 2
945,26,6,Made,Yes,Samson Johnson,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,2,06_21_24,1,Short Paint Left
946,19,6,Missed,No,Liam McNeely,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,0,06_21_24,6,Right Baseline 2
947,29,9,Missed,Yes,Samson Johnson,2 on 2 Breakdown,Post Move,Paint,1,06_21_24,5,Short Paint Left
948,24,7,Made,Yes,Tarris Reed Jr,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,2,06_21_24,1.414213562,Short Paint Right
949,24,5,Made,No,Hassan Diarra,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,1,06_21_24,1.414213562,Short Paint Right
950,32,10,Missed,No,Aidan Mahaney,2 on 2 Breakdown,Floater/Moving,Long 2,0,06_21_24,8.062257748,Left Wing 2
951,22,7,Missed,Yes,Solomon Ball,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,1,06_21_24,3.16227766,Short Paint Right
952,24,6,Made,Yes,Youssouf Singare,2 on 2 Breakdown,Layup/Dunk,Layup/Dunk,1,06_21_24,1,Short Paint Right
953,32,20,Made,No,Jaylin Stewart,3 on 3 on 3,Off Dribble,Long 2,0,06_21_24,15.65247584,Left Wing 2
954,18,20,Missed,No,Aidan Mahaney,3 on 3 on 3,Off Dribble,Long 2,0,06_21_24,15.65247584,Right Wing 2
